date,time,profile_name,tutorial_entered_at,play_entered_at,play_ended_at,total_game_time_s,score_a,score_b,a_joint1_distance_rad,a_joint2_distance_rad,a_joint3_distance_rad,a_joint4_distance_rad,a_joint5_distance_rad,a_joint6_distance_rad,b_joint1_distance_rad,b_joint2_distance_rad,b_joint3_distance_rad,b_joint4_distance_rad,b_joint5_distance_rad,b_joint6_distance_rad
2026-07-19,17-23-05,two_teams_slower1,2026-07-19T17:23:05.108735+08:00,2026-07-19T17:24:35.134145+08:00,2026-07-19T17:29:35.247963+08:00,390.139,90,79,4.019862,6.844859,3.730382,7.957054,10.539233,16.194574,17.605355,11.812210,7.935187,18.216451,24.640545,29.342041
2026-07-19,17-31-34,two_teams_slower1,2026-07-19T17:31:34.349883+08:00,2026-07-19T17:33:04.358161+08:00,2026-07-19T17:38:04.487700+08:00,390.138,68,128,4.306395,8.457396,7.916750,12.673866,7.452576,7.649196,5.109025,9.383602,13.486714,18.525527,18.809031,36.955169
2026-07-19,17-39-27,two_teams_slower1,2026-07-19T17:39:27.062562+08:00,2026-07-19T17:40:57.088193+08:00,2026-07-19T17:45:57.160450+08:00,390.098,141,99,11.069354,11.316415,2.196886,22.816718,9.732700,11.416683,9.647534,11.238450,14.754206,19.433385,18.982574,37.415411
2026-07-19,17-47-06,two_teams_slower1,2026-07-19T17:47:06.968313+08:00,2026-07-19T17:48:36.995580+08:00,2026-07-19T17:53:37.075346+08:00,390.107,74,7,6.340970,7.762242,7.333358,39.942814,7.382223,5.060432,6.722538,6.165633,10.214106,15.205005,17.341018,17.670130
2026-07-19,17-55-13,two_teams_slower1,2026-07-19T17:55:13.101615+08:00,2026-07-19T17:56:43.110781+08:00,2026-07-19T18:01:43.207757+08:00,390.106,65,88,5.362131,5.878128,8.197829,13.382921,40.943901,21.909824,11.196276,10.011911,11.140338,15.298381,13.778017,5.515286
2026-07-19,18-02-49,two_teams_slower1,2026-07-19T18:02:49.017508+08:00,2026-07-19T18:04:19.039921+08:00,2026-07-19T18:09:19.152886+08:00,390.135,42,46,16.253555,9.036324,6.096568,11.714697,18.542356,27.478373,8.479345,4.478200,4.504287,4.785632,9.482790,20.095623
2026-07-19,18-10-39,two_teams_slower1,2026-07-19T18:10:39.382210+08:00,2026-07-19T18:12:09.407584+08:00,2026-07-19T18:17:09.496982+08:00,390.115,67,111,5.945746,8.483639,8.527154,15.814203,4.612736,13.486442,4.603914,4.875407,7.395629,10.199598,7.222898,11.079235
2026-07-19,18-18-23,two_teams_slower1,2026-07-19T18:18:23.189413+08:00,2026-07-19T18:19:53.213820+08:00,2026-07-19T18:24:53.323646+08:00,390.134,117,22,13.096641,11.821909,19.263061,24.790835,10.561646,17.569679,7.949737,4.960348,8.597115,6.171884,13.543380,8.188041
2026-07-19,18-26-10,two_teams_slower1,2026-07-19T18:26:10.346651+08:00,2026-07-19T18:27:40.354860+08:00,2026-07-19T18:32:40.487996+08:00,390.141,70,29,6.504366,11.236265,7.151592,18.161507,5.173620,3.591931,6.110262,10.221608,9.821446,11.759951,26.369931,25.023258
2026-07-19,18-33-45,two_teams_slower1,2026-07-19T18:33:45.178910+08:00,2026-07-19T18:35:15.187785+08:00,2026-07-19T18:40:15.302131+08:00,390.123,87,0,9.308115,8.028507,10.389498,14.536417,7.711773,7.624436,7.498844,6.762242,10.316760,11.572068,19.643835,5.575525
2026-07-19,18-41-29,two_teams_slower1,2026-07-19T18:41:29.487824+08:00,2026-07-19T18:42:59.495768+08:00,2026-07-19T18:48:16.373974+08:00,406.886,87,88,11.393382,10.266024,13.325862,15.194272,20.205977,11.828164,13.534225,8.110029,3.316575,16.050288,9.429278,14.801264
2026-07-20,11-20-59,two_teams_slower1,2026-07-20T11:20:59.889880+08:00,2026-07-20T11:22:29.906309+08:00,2026-07-20T11:23:02.075932+08:00,122.186,0,0,0.148835,0.119380,0.123673,0.123001,0.120436,0.090505,0.125369,0.147745,0.137373,0.132698,0.156256,0.104406
2026-07-20,11-42-29,two_teams_slower1,2026-07-20T11:42:29.554770+08:00,2026-07-20T11:43:59.571901+08:00,2026-07-20T11:48:59.706247+08:00,390.151,0,0,0.498339,0.376879,0.507532,0.397960,0.389546,0.286733,0.363336,0.436211,0.418268,0.421196,0.517523,0.323616
2026-07-20,12-00-03,two_teams_slower1,2026-07-20T12:00:03.645278+08:00,2026-07-20T12:01:33.670232+08:00,2026-07-20T12:06:33.761853+08:00,390.117,8,6,0.500915,0.370333,0.368309,0.397379,0.391475,0.284219,1.316504,1.356526,1.564548,1.892900,3.659427,8.149833
